LYON,1628.3637491385216
BORDEAUX,1604.7419614444111
MARSEILLE,1564.1795031842537
LILLE,1536.5779098354706
RENNES,1532.8296925448894
NANCY,1520.5078899487437
ST-ETIENNE,1510.5952747896606
LE MANS,1507.9798311493932
NICE,1507.2842776687646
LORIENT,1500.3542981824673
SOCHAUX,1493.2535315588677
MONACO,1475.125046284125
AUXERRE,1467.1435576285166
CAEN,1459.634380718992
PARIS-SG,1453.7666490287115
TOULOUSE,1451.5692536581792
LENS,1449.0011966076381
VALENCIENNES,1439.394279923401
NANTES,1420.5344903835985
LE HAVRE,1401.9021562208989
SEDAN,1385.6935128722423
GRENOBLE,1376.4251485354762
TROYES,1370.0630248684051
STRASBOURG,1356.7780402856222
BREST,1337.2110205070528
METZ,1330.191011531468
CLERMONT,1324.3921758276044
AMIENS,1319.2807128260404
AC-AJACCIO,1317.5384321813483
MONTPELLIER,1303.0540650705796
GUINGAMP,1295.3844906925497
BASTIA,1282.0547951805522
ANGERS,1274.5331992096806
DIJON,1273.799068643028
CHATEAUROUX,1272.937448253154
REIMS,1271.9513580806315
NIORT,1268.6017548330901
LIBOURNE,1219.5928659819106
BOULOGNE,1211.1429028391196
GUEUGNON,1204.5768454082033
TOURS,1199.0631786877705
NIMES,1170.3692153757818
VANNES,1168.1769939093356
LAVAL,1166.8630609049185
CRETEIL,1164.7233374508967
SETE,1137.1393946678274
CHERBOURG,1136.1065800051954
ISTRES,1135.6752687879166
PARIS-FC,1118.023264395314
CALAIS,1114.4549304102356
ARLES,1108.2890245915246
BEAUVAIS,1103.6274250047313
LOUHANS,1095.1244541973763
RODEZ,1095.0062594258459
CANNES,1094.7761767315787
PAU,1074.0649734870537
SANNOIS-ST-GRATIEN,1071.7465226429001
VILLEMOMBLE,1071.0521145583393
ROMORANTIN,1054.8575697431452
MARTIGUES,1052.1242517726225
CHATELLERAULT,1000.0
RAON,1000.0
TOULON,1000.0
YZEURE,1000.0
ALFORVILLE,0.0
ANNECY,0.0
AUBAGNE,0
AVRANCHES,0.0
BASTIA CA,0.0
BAYONNE,0.0
BELFORT,0.0
BESANCON,0.0
BEZIERS,0.0
BORGO,0.0
BOURG-PERONNAS,0.0
CARQUEFOU,0.0
CASSIS-CARNOUX,0.0
CHAMBLY,0.0
CHOLET,0.0
COLMAR,0.0
COLOMIERS,0.0
CONCARNEAU,0.0
CROIX-SAVOIE,0.0
DRANCY,0.0
DUNKERQUE,0.0
EPINAL,0.0
FC GOBELINS,0.0
FREJUS,0.0
GAP,0.0
GAZELEC AJACCIO,0.0
HYERES,0.0
LE POIRE-SUR-VIE,0.0
LE PUY,0.0
LES HERBIERS,0.0
LUCON,0.0
LUZENAC,0.0
LYON DUCHERE,0.0
MARIGNANE,0.0
MARSEILLE CONSOLAT,0.0
MONTS-D-OR-AZERGUES,0.0
MOULINS,0.0
ORLEANS,0.0
PACY,0.0
PLABENNEC,0.0
QUEVILLY,0.0
RED STAR,0.0
ROUEN,0.0
SAINT-BRIEUC,0.0
UZES,0.0
VERSAILLES,0.0
VILLEFRANCHE,0.0
