LYON,1633.2532620438649
NANCY,1544.8577226768589
RENNES,1542.0759890697202
BORDEAUX,1529.9711302933347
MARSEILLE,1513.1168776408645
MONACO,1508.938095362394
NICE,1503.2445132684732
LE MANS,1498.567485180778
AUXERRE,1497.6079590277752
LENS,1489.8107661526524
LORIENT,1488.5742124928381
TOULOUSE,1488.5292464102417
PARIS-SG,1487.5905080537855
SOCHAUX,1479.1039439162603
VALENCIENNES,1477.674031614061
ST-ETIENNE,1473.5288650186678
LILLE,1469.5888873433344
NANTES,1459.4996939363539
TROYES,1435.7055445656304
STRASBOURG,1412.4693382327605
CAEN,1407.7204362205932
SEDAN,1405.9828041715862
GRENOBLE,1360.7544844343347
LE HAVRE,1359.6340837905534
METZ,1343.0480650928382
BASTIA,1332.3810949131434
AMIENS,1322.1409590185551
MONTPELLIER,1303.591231741717
DIJON,1299.9433557339255
CLERMONT,1291.0445120265551
CHATEAUROUX,1290.0023620706902
BREST,1284.440673194223
REIMS,1273.6123546071178
GUINGAMP,1271.106782722244
NIORT,1270.2474356056684
AC-AJACCIO,1269.235848443349
GUEUGNON,1246.6366518562745
CRETEIL,1241.255777531334
ANGERS,1231.8692835677527
ISTRES,1211.8348169534654
LIBOURNE,1211.764196057883
BOULOGNE,1211.0761159576089
TOURS,1183.7298599353087
LAVAL,1160.8045551480336
SETE,1150.639734179154
PARIS-FC,1136.2016846623237
VANNES,1126.299549810666
CHERBOURG,1122.851938460575
NIMES,1122.6672338588057
ARLES,1117.5579383952934
CALAIS,1097.5265977469342
BEAUVAIS,1090.729092083801
VILLEMOMBLE,1088.1799506183263
MARTIGUES,1083.7199502816131
ROMORANTIN,1083.0534243580773
CANNES,1080.496034922061
RODEZ,1078.78394249249
LOUHANS,1076.3130440073564
SANNOIS-ST-GRATIEN,1055.5839246183914
PAU,1023.0349466863
CHATELLERAULT,1000.0
RAON,1000.0
TOULON,1000.0
YZEURE,1000.0
ALFORVILLE,0.0
ANNECY,0.0
AUBAGNE,0
AVRANCHES,0.0
BASTIA CA,0.0
BAYONNE,0.0
BELFORT,0.0
BESANCON,0.0
BEZIERS,0.0
BORGO,0.0
BOURG-PERONNAS,0.0
CARQUEFOU,0.0
CASSIS-CARNOUX,0.0
CHAMBLY,0.0
CHOLET,0.0
COLMAR,0.0
COLOMIERS,0.0
CONCARNEAU,0.0
CROIX-SAVOIE,0.0
DRANCY,0.0
DUNKERQUE,0.0
EPINAL,0.0
FC GOBELINS,0.0
FREJUS,0.0
GAP,0.0
GAZELEC AJACCIO,0.0
HYERES,0.0
LE POIRE-SUR-VIE,0.0
LE PUY,0.0
LES HERBIERS,0.0
LUCON,0.0
LUZENAC,0.0
LYON DUCHERE,0.0
MARIGNANE,0.0
MARSEILLE CONSOLAT,0.0
MONTS-D-OR-AZERGUES,0.0
MOULINS,0.0
ORLEANS,0.0
PACY,0.0
PLABENNEC,0.0
QUEVILLY,0.0
RED STAR,0.0
ROUEN,0.0
SAINT-BRIEUC,0.0
UZES,0.0
VERSAILLES,0.0
VILLEFRANCHE,0.0
