LYON,1622.9988361274532
BORDEAUX,1612.9891738154029
MARSEILLE,1609.23742460348
LILLE,1583.4865427591533
RENNES,1560.4891406847184
TOULOUSE,1544.5972038803006
PARIS-SG,1541.015260863587
NICE,1498.550417040725
LORIENT,1478.6998971869307
AUXERRE,1461.8567999847508
VALENCIENNES,1461.511021599726
SOCHAUX,1460.4864606354897
MONACO,1460.4108651465099
LE MANS,1453.540129783148
NANCY,1452.066991877774
ST-ETIENNE,1437.7674160010258
LENS,1425.503817223666
CAEN,1424.6430079376396
GRENOBLE,1410.0804585648523
NANTES,1407.4966993302753
STRASBOURG,1376.212807072917
METZ,1375.4500016693694
SEDAN,1351.539384478413
LE HAVRE,1348.887110804791
MONTPELLIER,1326.6732574048822
GUINGAMP,1317.9092257527448
ANGERS,1299.8108502318591
TOURS,1294.36273137613
DIJON,1293.4220911621048
BOULOGNE,1292.5368678163277
AMIENS,1282.7765456459533
AC-AJACCIO,1277.6676195378868
BASTIA,1272.5352990470137
TROYES,1271.069341132654
BREST,1269.6333642295494
CLERMONT,1266.9879890974664
VANNES,1253.8260446125896
REIMS,1252.0355455991332
LAVAL,1250.5119232852712
CHATEAUROUX,1247.5165209971672
ISTRES,1233.1267004617791
NIMES,1212.4929897207712
ARLES,1190.9176532019105
CANNES,1173.9353266935127
NIORT,1156.987631167359
SETE,1139.380760706148
GUEUGNON,1134.958995523558
CRETEIL,1133.5825236771223
CROIX-SAVOIE,1126.0211243331016
PARIS-FC,1125.6731272946186
RODEZ,1116.1802151537204
PACY,1115.9436454825332
CASSIS-CARNOUX,1115.7611660301004
LOUHANS,1111.9666997588101
LIBOURNE,1109.7208265809722
BAYONNE,1101.7618641904864
BEAUVAIS,1101.0179085468974
CHERBOURG,1063.9441974941942
CALAIS,1061.498460042363
SANNOIS-ST-GRATIEN,1039.4828990655374
CHATELLERAULT,1000.0
MARTIGUES,1000.0
PAU,1000.0
RAON,1000.0
ROMORANTIN,1000.0
TOULON,1000.0
VILLEMOMBLE,1000.0
YZEURE,1000.0
ALFORVILLE,0.0
ANNECY,0.0
AUBAGNE,0
AVRANCHES,0.0
BASTIA CA,0.0
BELFORT,0.0
BESANCON,0.0
BEZIERS,0.0
BORGO,0.0
BOURG-PERONNAS,0.0
CARQUEFOU,0.0
CHAMBLY,0.0
CHOLET,0.0
COLMAR,0.0
COLOMIERS,0.0
CONCARNEAU,0.0
DRANCY,0.0
DUNKERQUE,0.0
EPINAL,0.0
FC GOBELINS,0.0
FREJUS,0.0
GAP,0.0
GAZELEC AJACCIO,0.0
HYERES,0.0
LE POIRE-SUR-VIE,0.0
LE PUY,0.0
LES HERBIERS,0.0
LUCON,0.0
LUZENAC,0.0
LYON DUCHERE,0.0
MARIGNANE,0.0
MARSEILLE CONSOLAT,0.0
MONTS-D-OR-AZERGUES,0.0
MOULINS,0.0
ORLEANS,0.0
PLABENNEC,0.0
QUEVILLY,0.0
RED STAR,0.0
ROUEN,0.0
SAINT-BRIEUC,0.0
UZES,0.0
VERSAILLES,0.0
VILLEFRANCHE,0.0
