PARIS-SG,1740.1096177465863
MONACO,1678.9906902615755
LYON,1615.6913378544834
MARSEILLE,1608.5209004937467
NICE,1512.0891502321927
ST-ETIENNE,1509.1828329118746
RENNES,1498.7999855371447
BORDEAUX,1495.8710024370807
NANTES,1457.2218024947601
REIMS,1449.3011634481238
MONTPELLIER,1447.1079555684773
DIJON,1438.2440118314655
GUINGAMP,1433.7767744780272
LILLE,1431.0632767237523
ANGERS,1408.2973943670045
NIMES,1405.8636098361703
AMIENS,1389.1762298763956
TOULOUSE,1384.9326030254538
STRASBOURG,1373.461178958091
CAEN,1366.722070231182
LE HAVRE,1357.7722575283415
BREST,1350.861738076051
METZ,1350.0722698615803
LORIENT,1345.5261370921298
TROYES,1343.4876354610167
CLERMONT,1332.3904963618988
AC-AJACCIO,1324.4306298547103
LENS,1290.1161107161656
CHATEAUROUX,1284.8116940026584
PARIS-FC,1279.7165455764193
VALENCIENNES,1251.3803027594129
SOCHAUX,1249.730504501962
AUXERRE,1244.9451101417924
NANCY,1243.9833796051319
NIORT,1243.431416465857
GAZELEC AJACCIO,1230.83919590946
ORLEANS,1221.9436933885079
RED STAR,1200.7171827487032
BOURG-PERONNAS,1190.2026003877413
BEZIERS,1175.229233631766
TOURS,1173.1709470505705
QUEVILLY,1145.9568929093375
AVRANCHES,1137.2578284454462
LAVAL,1131.374539351858
BOULOGNE,1112.265949605723
MARIGNANE,1109.130025694529
GRENOBLE,1107.5586896850455
LYON DUCHERE,1105.2305172836577
CHAMBLY,1104.0312248970401
DUNKERQUE,1100.991585771107
DRANCY,1100.363340163566
VILLEFRANCHE,1098.7459811819094
CONCARNEAU,1087.4241061947885
PAU,1060.567367212369
SANNOIS-ST-GRATIEN,1057.4543794413644
CHOLET,1056.2653854116238
RODEZ,1041.8856215441037
LE MANS,1002.9863599429312
ALFORVILLE,1000.0
ARLES,1000.0
BASTIA,1000.0
BASTIA CA,1000.0
BAYONNE,1000.0
BEAUVAIS,1000.0
BELFORT,1000.0
BESANCON,1000.0
CALAIS,1000.0
CANNES,1000.0
CARQUEFOU,1000.0
CASSIS-CARNOUX,1000.0
CHATELLERAULT,1000.0
CHERBOURG,1000.0
COLMAR,1000.0
COLOMIERS,1000.0
CRETEIL,1000.0
CROIX-SAVOIE,1000.0
EPINAL,1000.0
FREJUS,1000.0
GAP,1000.0
GUEUGNON,1000.0
HYERES,1000.0
ISTRES,1000.0
LE POIRE-SUR-VIE,1000.0
LES HERBIERS,1000.0
LIBOURNE,1000.0
LOUHANS,1000.0
LUCON,1000.0
LUZENAC,1000.0
MARSEILLE CONSOLAT,1000.0
MARTIGUES,1000.0
MOULINS,1000.0
PACY,1000.0
PLABENNEC,1000.0
RAON,1000.0
ROMORANTIN,1000.0
ROUEN,1000.0
SEDAN,1000.0
SETE,1000.0
TOULON,1000.0
UZES,1000.0
VANNES,1000.0
VILLEMOMBLE,1000.0
YZEURE,1000.0
ANNECY,0.0
AUBAGNE,0
BORGO,0.0
FC GOBELINS,0.0
LE PUY,0.0
MONTS-D-OR-AZERGUES,0.0
SAINT-BRIEUC,0.0
VERSAILLES,0.0
