MARSEILLE,1630.6471920019826
LILLE,1590.9582559024532
LYON,1568.560498618768
BORDEAUX,1551.0173276718256
AUXERRE,1546.0933039108932
RENNES,1532.3573601004389
MONTPELLIER,1512.538299396248
TOULOUSE,1502.0221628118454
LORIENT,1499.552339360894
MONACO,1492.6861511651446
ST-ETIENNE,1484.7762487950617
PARIS-SG,1474.86608087671
VALENCIENNES,1470.751925110167
NICE,1463.4691922371062
NANCY,1449.3615374812364
CAEN,1437.890851292764
SOCHAUX,1428.3685842548482
LENS,1424.3512365760319
BREST,1376.518684054331
LE MANS,1368.8888629105602
BOULOGNE,1356.1960807742612
SEDAN,1344.4374571944516
TOURS,1326.9478445815805
GRENOBLE,1315.8788246160523
DIJON,1315.0223392821172
ANGERS,1310.0626596426748
LE HAVRE,1301.3938267648155
CLERMONT,1300.2006231539258
CROIX-SAVOIE,1299.2751638129157
METZ,1290.8650179691776
CHATEAUROUX,1287.472938041813
NANTES,1271.4331381754046
AC-AJACCIO,1270.2925880660787
LAVAL,1267.450133992467
BASTIA,1266.4259598023048
STRASBOURG,1265.3161645208152
GUINGAMP,1264.6032808492669
NIMES,1264.1108733704364
ARLES,1262.9273314230957
TROYES,1261.761620347839
VANNES,1251.5929157956693
ISTRES,1250.1890937834687
REIMS,1234.9454909490773
CANNES,1205.4301025151228
PARIS-FC,1188.6719012307349
AMIENS,1184.5372960799439
BEAUVAIS,1167.9814613629583
FREJUS,1165.4379297750888
CRETEIL,1159.549552919404
PACY,1151.9061599591114
ROUEN,1142.8490127871196
PLABENNEC,1139.2834346735929
LUZENAC,1138.6274197867858
BAYONNE,1103.7278976914486
GAP,1096.6801424166972
ORLEANS,1087.26622361802
ALFORVILLE,1086.7612604787196
COLMAR,1079.3398598020904
GUEUGNON,1060.724292018069
RODEZ,1046.724730385668
NIORT,1015.6135370096375
CALAIS,1000.0
CASSIS-CARNOUX,1000.0
CHATELLERAULT,1000.0
CHERBOURG,1000.0
HYERES,1000.0
LIBOURNE,1000.0
LOUHANS,1000.0
MARTIGUES,1000.0
MOULINS,1000.0
PAU,1000.0
RAON,1000.0
ROMORANTIN,1000.0
SANNOIS-ST-GRATIEN,1000.0
SETE,1000.0
TOULON,1000.0
VILLEMOMBLE,1000.0
YZEURE,1000.0
ANNECY,0.0
AUBAGNE,0
AVRANCHES,0.0
BASTIA CA,0.0
BELFORT,0.0
BESANCON,0.0
BEZIERS,0.0
BORGO,0.0
BOURG-PERONNAS,0.0
CARQUEFOU,0.0
CHAMBLY,0.0
CHOLET,0.0
COLOMIERS,0.0
CONCARNEAU,0.0
DRANCY,0.0
DUNKERQUE,0.0
EPINAL,0.0
FC GOBELINS,0.0
GAZELEC AJACCIO,0.0
LE POIRE-SUR-VIE,0.0
LE PUY,0.0
LES HERBIERS,0.0
LUCON,0.0
LYON DUCHERE,0.0
MARIGNANE,0.0
MARSEILLE CONSOLAT,0.0
MONTS-D-OR-AZERGUES,0.0
QUEVILLY,0.0
RED STAR,0.0
SAINT-BRIEUC,0.0
UZES,0.0
VERSAILLES,0.0
VILLEFRANCHE,0.0
