PARIS-SG,1613.1234541213396
LILLE,1613.024081913479
LYON,1586.4255869265476
BORDEAUX,1560.2174200332129
MONTPELLIER,1537.5304702320586
MARSEILLE,1523.0388827548315
RENNES,1507.1837665980477
TOULOUSE,1501.7637620851956
ST-ETIENNE,1499.9804423681367
VALENCIENNES,1472.3398295666893
NICE,1444.0559583950903
LORIENT,1436.2278331636971
AC-AJACCIO,1423.1098351273945
BREST,1419.8896695912556
SOCHAUX,1418.998546763527
CROIX-SAVOIE,1413.9445917321248
MONACO,1405.8333965467273
NANCY,1402.6845796361627
BASTIA,1397.7887418899322
REIMS,1384.654541757055
CAEN,1380.593133690557
AUXERRE,1373.097884689735
DIJON,1356.7927509696053
ANGERS,1344.3036086287677
TROYES,1340.3345078672112
GUINGAMP,1330.2225500834174
LENS,1322.9266561769725
ISTRES,1316.966431992976
CLERMONT,1316.244317122993
TOURS,1313.8253936320366
NANTES,1312.4498260740663
SEDAN,1311.795443223277
LE MANS,1303.6869779022047
ARLES,1299.9015094244805
CHATEAUROUX,1291.7696841790864
LE HAVRE,1287.4398032987435
METZ,1286.9871835046306
LAVAL,1260.8793528558415
NIMES,1242.393328111596
BOULOGNE,1226.0807950452745
VANNES,1201.7635310030605
GAZELEC AJACCIO,1195.1772451941324
CRETEIL,1192.767113952705
NIORT,1184.970850791344
AMIENS,1174.9156781505162
COLMAR,1157.4568531407665
LE POIRE-SUR-VIE,1139.2838908739984
ORLEANS,1138.4985040659308
ROUEN,1123.9653529279112
BOURG-PERONNAS,1123.6536451782038
EPINAL,1119.6615498504664
RED STAR,1119.5736549873857
FREJUS,1115.393660499554
CARQUEFOU,1109.5781007875885
LUZENAC,1104.0195316418913
BASTIA CA,1098.651433164003
UZES,1063.3997700709253
CHERBOURG,1059.440507078845
PARIS-FC,1046.3006171389948
QUEVILLY,1033.200663131736
ALFORVILLE,1000.0
BAYONNE,1000.0
BEAUVAIS,1000.0
BESANCON,1000.0
CALAIS,1000.0
CANNES,1000.0
CASSIS-CARNOUX,1000.0
CHATELLERAULT,1000.0
GAP,1000.0
GRENOBLE,1000.0
GUEUGNON,1000.0
HYERES,1000.0
LIBOURNE,1000.0
LOUHANS,1000.0
MARTIGUES,1000.0
MOULINS,1000.0
PACY,1000.0
PAU,1000.0
PLABENNEC,1000.0
RAON,1000.0
RODEZ,1000.0
ROMORANTIN,1000.0
SANNOIS-ST-GRATIEN,1000.0
SETE,1000.0
STRASBOURG,1000.0
TOULON,1000.0
VILLEMOMBLE,1000.0
YZEURE,1000.0
ANNECY,0.0
AUBAGNE,0
AVRANCHES,0.0
BELFORT,0.0
BEZIERS,0.0
BORGO,0.0
CHAMBLY,0.0
CHOLET,0.0
COLOMIERS,0.0
CONCARNEAU,0.0
DRANCY,0.0
DUNKERQUE,0.0
FC GOBELINS,0.0
LE PUY,0.0
LES HERBIERS,0.0
LUCON,0.0
LYON DUCHERE,0.0
MARIGNANE,0.0
MARSEILLE CONSOLAT,0.0
MONTS-D-OR-AZERGUES,0.0
SAINT-BRIEUC,0.0
VERSAILLES,0.0
VILLEFRANCHE,0.0
